step,train,valid,trainavg,validavg
476,39.8500025272,35.9375,40.2000021935,36.4166665077
477,39.8500025272,36.0416650772,40.1500022411,36.6875004768
478,42.4000024796,37.0833337307,40.8500015736,36.7916667461
479,40.750002861,38.2291674614,41.0700011253,37.2708332539
480,41.3999974728,36.6666674614,41.3900005817,37.8750002384
481,40.9500002861,38.3333325386,41.4499998093,38.2916665077
482,41.4499998093,39.0625,41.779999733,38.1875002384
483,42.6999986172,39.1666650772,41.9000005722,38.479167223
484,42.4000024796,37.7083361149,41.9900000095,38.4583342075
485,42.0000016689,38.1250023842,42.3500001431,38.479167223
486,41.3999974728,38.2291674614,42.2400009632,38.3958339691
487,43.2500004768,39.1666650772,42.4500000477,38.5625004768
488,42.150002718,38.7499988079,41.9799995422,38.6249995232
489,43.4499979019,38.5416686535,41.8900001049,38.8958323002
490,39.6499991417,38.4374976158,41.4199995995,39.0416657925
491,40.9500002861,39.5833313465,41.5099990368,39.4583332539
492,40.8999979496,39.8958325386,41.4299988747,39.7291660309
493,42.5999999046,40.8333361149,42.239998579,40.1666665077
494,43.0499970913,39.8958325386,42.5399982929,40.1666665077
495,43.6999976635,40.625,42.3299992085,39.416667223
496,42.4499988556,39.5833313465,42.349998951,38.7708330154
497,39.8500025272,36.1458361149,42.3399996758,38.6666667461
498,42.6999986172,37.6041650772,42.2000002861,38.5208332539
499,43.0000007153,39.3750011921,42.3500001431,38.6041665077
500,43.0000007153,39.8958325386,42.7099990845,39.2291665077
501,43.1999981403,39.9999976158,42.5199997425,39.7500002384
502,41.6499972343,39.2708361149,42.0199990273,39.7083330154
503,41.7500019073,40.2083337307,41.9299983978,39.7500002384
504,40.499997139,39.1666650772,41.6299986839,39.8750007153
505,42.5499975681,40.1041686535,39.2599987984,37.8333330154
506,41.6999995708,40.625,37.4099981785,35.5208325386
507,29.7999978065,29.0624976158,35.8099985123,33.75
508,32.4999988079,28.6458313465,34.1499984264,31.6874992847
509,32.4999988079,30.3125023842,32.619998455,30.0208330154
510,34.249997139,29.7916650772,33.789999485,30.7083332539
511,34.0499997139,32.2916686535,34.4999992847,31.7500007153
512,35.6500029564,32.4999988079,35.4100000858,32.2916674614
513,36.0499978065,33.8541686535,35.8800005913,33.0625009537
514,37.0500028133,33.0208361149,36.3300001621,33.4375
515,36.5999996662,33.6458325386,36.819999218,33.8125002384
516,36.2999975681,34.1666638851,37.2699999809,33.8541662693
517,38.0999982357,34.375,37.3999989033,34.1666662693
518,38.3000016212,34.0624988079,37.3599994183,34.2916667461
519,37.6999974251,34.5833361149,37.6399993896,34.416667223
520,36.4000022411,34.2708349228,37.9999995232,34.7083342075
521,37.6999974251,34.7916662693,38.2099986076,35.1458346844
522,39.8999989033,35.8333349228,38.5099995136,35.9375011921
523,39.3499970436,36.2500011921,38.9199995995,36.3958346844
524,39.200001955,38.5416686535,39.1600000858,37.0000016689
525,38.4500026703,36.5625023842,38.7999999523,36.6666674614
526,38.8999998569,37.8125011921,38.4100008011,36.3541674614
527,38.0999982357,34.1666638851,38.1300008297,35.8541667461
528,37.4000012875,34.6875011921,37.9100000858,36.0624992847
529,37.8000020981,36.0416650772,37.7199995518,35.9166657925
530,37.349998951,37.6041650772,37.9699993134,36.3541662693
531,37.9499971867,37.0833337307,38.0099987984,36.6874992847
532,39.3499970436,36.3541662693,38.0299985409,36.833332777
533,37.5999987125,36.3541662693,38.2199990749,36.7083334923
534,37.9000008106,36.7708325386,38.5699999332,36.5416669846
535,38.3000016212,36.9791686535,38.6600005627,36.6666674614
536,39.7000014782,36.2500011921,38.8600003719,36.8958342075
537,39.8000001907,36.9791686535,39.509999752,36.7500007153
538,38.5999977589,37.5,39.6499991417,36.8124997616
539,41.1499977112,36.0416650772,39.8099982738,36.8124997616
540,38.9999985695,37.2916638851,39.9899983406,36.791665554
541,40.499997139,36.2500011921,40.6499993801,36.6666650772
542,40.7000005245,36.8749976158,40.2399992943,36.8124985695
543,41.9000029564,36.8749976158,40.5099999905,36.9583320618
544,39.099997282,36.7708325386,40.5000007153,36.9374990463
545,40.3500020504,38.0208313465,40.2300000191,36.8124997616
546,40.4500007629,36.1458361149,39.9099993706,36.8958330154
547,39.3499970436,36.2500011921,40.3600001335,36.7291665077
548,40.2999997139,37.2916638851,40.5900001526,36.4375007153
549,41.3500010967,35.9375,40.2999997139,36.4791667461
550,41.5000021458,36.5625023842,40.490000248,36.5625
551,38.9999985695,36.3541662693,40.6400001049,36.4583337307
552,40.2999997139,36.6666674614,40.5599999428,36.7500007153
553,41.0499989986,36.7708325386,40.4999995232,36.8333339691
554,40.9500002861,37.3958349228,40.9899997711,37.1041679382
555,41.2000000477,36.9791686535,40.7299995422,37.3541676998
556,41.4499998093,37.7083361149,40.6400001049,37.5208342075
557,38.9999985695,37.9166662693,40.8899998665,37.583334446
558,40.600001812,37.6041650772,40.3100001812,37.854167223
559,42.199999094,37.7083361149,40.1800000668,37.6666665077
560,38.3000016212,38.3333325386,40.4400002956,37.6666665077
561,40.7999992371,36.7708325386,40.379999876,37.5208330154
562,40.2999997139,37.9166662693,40,37.6666653156
563,40.2999997139,36.8749976158,41.0500001907,37.5833320618
564,40.2999997139,38.4374976158,40.8899998665,37.8333318233
565,43.5500025749,37.9166662693,40.9800004959,37.729165554
566,39.9999976158,38.0208313465,40.4700005054,37.3124992847
567,40.750002861,37.3958349228,39.5600008965,35.8124995232
568,37.7499997616,34.7916662693,38.3200001717,34.7291660309
569,35.7500016689,30.9374988079,37.8500008583,33.7291669846
570,37.349998951,32.4999988079,37.460000515,33.0624997616
571,37.650001049,33.0208361149,37.8800010681,33.1875002384
572,38.8000011444,34.0624988079,39.090000391,33.9166676998
573,39.8500025272,35.4166686535,39.6600008011,34.4166684151
574,41.7999982834,34.5833361149,40.1800000668,34.9166679382
575,40.2000010014,35.0000023842,40.4600000381,35.6041681767
576,40.2499973774,35.5208337307,40.3899991512,35.8958339691
577,40.2000010014,37.5,39.9500000477,36.2708330154
578,39.4999980927,36.8749976158,40.3299999237,36.4999997616
579,39.6000027657,36.4583313465,40.4100000858,36.6041660309
580,42.1000003815,36.1458361149,40.2900004387,36.479165554
581,40.649998188,36.0416650772,39.9500012398,36.2499988079
582,39.6000027657,36.8749976158,40.1200008392,36.166665554
583,37.8000020981,35.7291638851,39.6900010109,36.0624980927
584,40.4500007629,36.0416650772,39.6100008488,36.1041653156
585,39.9500012398,35.6249988079,40.0999999046,35.9374988079
586,40.2499973774,36.2500011921,40.7899999619,35.9999990463
587,42.049998045,36.0416650772,40.569999218,36.1874997616
588,41.2500023842,36.0416650772,40.9099984169,36.3125002384
589,39.3499970436,36.9791686535,40.6999993324,36.3541662693
590,41.6499972343,36.2500011921,40.4999995232,36.4791667461
591,39.200001955,36.4583313465,40.3999996185,36.6666674614
592,41.0499989986,36.6666674614,41.2800002098,36.4791667461
593,40.750002861,36.9791686535,41.3700008392,36.3541662693
594,43.75,36.0416650772,41.8400001526,36.3958334923
595,42.1000003815,35.6249988079,42.1100008488,36.2291669846
596,41.5499985218,36.6666674614,42.1000003815,36.1666667461
597,42.4000024796,35.8333349228,41.6500008106,36.0833334923
598,40.7000005245,36.6666674614,41.3500010967,36.1041665077
599,41.5000021458,35.6249988079,41.17000103,35.8749997616
600,40.600001812,35.7291638851,40.9800004959,35.9583330154
601,40.649998188,35.5208337307,41.0000002384,35.7291662693
602,41.4499998093,36.2500011921,41.0599994659,35.7291662693
603,40.7999992371,35.5208337307,41.479998827,35.8125007153
604,41.7999982834,35.6249988079,41.5899991989,35.8958339691
605,42.6999986172,36.1458361149,41.779999733,36.0416674614
606,41.2000000477,35.9375,41.9599997997,36.333334446
607,42.4000024796,36.9791686535,42.0200002193,36.2083351612
608,41.6999995708,36.9791686535,41.8600010872,36.0833346844
609,42.1000003815,35.0000023842,42.0700013638,36.1041676998
610,41.9000029564,35.5208337307,41.8300008774,36.3125002384
611,42.2500014305,36.0416650772,41.9100010395,36.4999997616
612,41.2000000477,38.0208313465,41.7300009727,37.0416665077
613,42.1000003815,37.9166662693,41.9900000095,37.4166667461
614,41.2000000477,37.7083361149,42.2299993038,37.5625002384
615,43.1999981403,37.3958349228,42.4399995804,37.3125004768
616,43.4499979019,36.7708325386,42.3599994183,37.3958337307
617,42.2500014305,36.7708325386,42.1799993515,37.3541665077
618,41.6999995708,38.3333325386,41.8900001049,37.458332777
619,40.2999997139,37.5,41.4200007915,37.6666665077
620,41.7500019073,37.9166662693,41.3100004196,37.6874995232
621,41.1000013351,37.8125011921,41.6700005531,37.7083325386
622,41.6999995708,36.8749976158,42.2200000286,37.7499997616
623,43.5000002384,38.4374976158,42.2899997234,37.6458334923
624,43.0499970913,37.7083361149,42.6099991798,37.5833332539
625,42.1000003815,37.3958349228,42.7699995041,37.9166674614
626,42.6999986172,37.5,42.5699996948,37.8125011921
627,42.5000011921,38.5416686535,42.6700007915,38.1875002384
628,42.5000011921,37.9166662693,42.6300013065,38.6249995232
629,43.5500025749,39.5833313465,42.2100019455,38.9374995232
630,41.9000029564,39.5833313465,42.0000016689,39.1458320618
631,40.600001812,39.0625,42.0000016689,39.4374990463
632,41.4499998093,39.5833313465,41.8400013447,39.3124997616
633,42.5000011921,39.3750011921,41.5300011635,39.3333339691
634,42.7500009537,38.9583349228,42.2200012207,39.2916667461
635,40.3500020504,39.6875023842,42.270001173,39.104167223
636,44.0500020981,38.8541638851,42.2600007057,39.0208339691
637,41.6999995708,38.6458337307,42.2900009155,39.1250002384
638,42.4499988556,38.9583349228,43.0599999428,38.9999997616
639,42.9000020027,39.4791662693,42.3599994183,39.0208339691
640,44.1999971867,39.0625,42.4899995327,38.791667223
641,40.5499994755,38.9583349228,42.879999876,38.791667223
642,42.3500001431,37.5,42.9899990559,38.520834446
643,44.4000005722,38.9583349228,42.4199998379,38.0833339691
644,43.4499979019,38.1250023842,43.0799996853,37.9583334923
645,41.3500010967,36.8749976158,43.1900000572,38.3749997616
646,43.8499987125,38.3333325386,42.8499996662,38.3749997616
647,42.9000020027,39.5833313465,43.1000006199,38.5624992847
648,42.6999986172,38.9583349228,43.8700008392,39.2916667461
649,44.7000026703,39.0625,43.9100015163,39.6458339691
650,45.2000021935,40.5208349228,43.9900016785,39.729167223
651,44.0500020981,40.1041686535,44.3300020695,40
652,43.3000028133,39.9999976158,44.0900015831,40.1666665077
653,44.4000005722,40.3124988079,42.4700009823,39.2291665077
654,43.5000002384,39.8958325386,41.6900002956,38.9374995232
655,37.0999991894,35.8333349228,40.9200000763,38.479167223
656,40.1499986649,38.6458337307,40.379999876,38.1458342075
657,39.4500017166,37.7083361149,39.8699998856,37.2083342075
658,41.6999995708,38.6458337307,40.8500003815,37.6666676998
659,40.9500002861,35.2083325386,41.400001049,37.6250004768
660,42.0000016689,38.1250023842,41.8700003624,37.6041662693
661,42.9000020027,38.4374976158,41.3800001144,37.1041667461
662,41.7999982834,37.6041650772,41.1800003052,37.3750007153
663,39.2499983311,36.1458361149,40.8200001717,36.7708337307
664,39.9500012398,36.5625023842,40.4600000381,36.4583337307
665,40.2000010014,35.1041674614,40.5200004578,36.645834446
666,41.1000013351,36.8749976158,41.3200008869,36.9375002384
667,42.1000003815,38.5416686535,41.7200005054,37.2708332539
668,43.2500004768,37.6041650772,42.2399997711,37.7291667461
669,41.9499993324,38.2291674614,42.5199997425,38.3333337307
670,42.7999973297,37.3958349228,42.4099993706,38.479167223
671,42.5000011921,39.8958325386,42.1899998188,38.6666679382
672,41.5499985218,39.2708361149,42.6300001144,38.6041676998
673,42.150002718,38.5416686535,42.5900006294,38.7500011921
674,44.1500008106,37.9166662693,42.3500001431,38.2500016689
675,42.5999999046,38.1250023842,42.9200005531,38.0208349228
676,41.2999987602,37.3958349228,43.1599998474,38.4791684151
677,44.4000005722,38.1250023842,42.2299993038,38.4166681767
678,43.3499991894,40.8333361149,42.2899997234,38.4375011921
679,39.4999980927,37.6041650772,42.6100003719,39.0208339691
680,42.9000020027,38.2291674614,41.9900000095,39.5416665077
681,42.9000020027,40.3124988079,41.9400000572,39.0624988079
682,41.2999987602,40.7291650772,42.2100007534,39.5208323002
683,43.0999994278,38.4374976158,41.8300008774,39.8333323002
684,40.8500015736,39.8958325386,39.8900008202,38.3333325386
685,41.0000026226,39.7916674614,38.7300014496,37.0833325386
686,33.2000017166,32.8125,37.4600017071,36.2291657925
687,35.5000019073,34.4791650772,36.7900013924,35.1874995232
688,36.7500007153,34.1666638851,36.6300010681,34.2708325386
689,37.5,34.6875011921,37.7000010014,34.7916662693
690,40.2000010014,35.2083325386,38.2100009918,35.1666665077
691,38.5500013828,35.4166686535,38.4100008011,35.8125007153
692,38.0500018597,36.3541662693,38.5000002384,36.5000009537
693,37.7499997616,37.3958349228,38.4200000763,36.916667223
694,37.9499971867,38.1250023842,38.5599994659,37.4583339691
695,39.8000001907,37.2916638851,39.1999995708,37.6666676998
696,39.2499983311,38.1250023842,39.6399998665,37.7916669846
697,41.2500023842,37.3958349228,40.0600004196,37.7083337307
698,39.9500012398,38.0208313465,40.4500007629,37.7083337307
699,40.0499999523,37.7083361149,40.980001688,37.5208330154
700,41.7500019073,37.2916638851,40.9900009632,37.5833332539
701,41.9000029564,37.1874988079,41.2800002098,37.6250004768
702,41.2999987602,37.7083361149,41.6700005531,37.770832777
703,41.3999974728,38.2291674614,41.3400006294,38.0416667461
704,42.0000016689,38.4374976158,41.2399995327,38.3541667461
705,40.1000022888,38.6458337307,41.3699996471,38.4999990463
706,41.3999974728,38.7499988079,41.1600005627,38.2916653156
707,41.9499993324,38.4374976158,41.2699997425,38.4999990463
708,40.3500020504,37.1874988079,41.4899992943,38.395832777
709,42.5499975681,39.4791662693,41.4300000668,38.395832777
710,41.2000000477,38.1250023842,41.4600002766,38.5625004768
711,41.1000013351,38.7499988079,41.5699994564,38.5000002384
712,42.1000003815,39.2708361149,41.1800003052,38.1458342075
713,40.8999979496,36.8749976158,41.5299999714,38.0000007153
714,40.600001812,37.7083361149,41.4899992943,37.6875007153
715,42.9499983788,37.3958349228,41.479998827,37.4166667461
716,40.8999979496,37.1874988079,41.439999342,37.4791669846
717,42.049998045,37.9166662693,41.8299984932,37.458332777
718,40.7000005245,37.1874988079,41.7499983311,37.3333323002
719,42.5499975681,37.6041650772,42.1599984169,37.4374997616
720,42.5499975681,36.7708325386,42.0299983025,37.5416660309
721,42.9499983788,37.7083361149,42.6599979401,37.8125
722,41.3999974728,38.4374976158,42.3599982262,37.8750002384
723,43.8499987125,38.5416686535,42.5699985027,38.166667223
724,41.0499989986,37.9166662693,42.2499990463,37.854167223
725,43.599998951,38.2291674614,42.5699996948,37.5625014305
726,41.3500010967,36.1458361149,42.1800005436,37.2916674614
727,43.0000007153,36.9791686535,42.7600002289,37.3541676998
728,41.9000029564,37.1874988079,42.5600004196,37.4791669846
729,43.9499974251,38.2291674614,42.7300000191,37.9166662693
730,42.5999999046,38.8541638851,42.9400002956,38.2291662693
731,42.199999094,38.3333325386,43.0599999428,38.5208332539
732,44.0500020981,38.5416686535,43.0000007153,38.708332777
733,42.5000011921,38.6458337307,43.2800006866,38.5000002384
734,43.6500012875,39.1666650772,43.180000782,38.4375
735,43.9999997616,37.8125011921,43.1700003147,38.3749997616
736,41.6999995708,38.0208313465,43.3899998665,38.2291662693
737,43.9999997616,38.2291674614,43.2499992847,37.8750002384
738,43.599998951,37.9166662693,43.1499993801,37.6874995232
739,42.9499983788,37.3958349228,43.8099992275,37.6458334923
740,43.5000002384,36.8749976158,43.5499989986,37.7291667461
741,44.9999988079,37.8125011921,43.7699997425,37.5833332539
742,42.6999986172,38.6458337307,43.6600005627,37.5416660309
743,44.7000026703,37.1874988079,43.7400007248,37.5208330154
744,42.4000024796,37.1874988079,43.5800004005,37.4374997616
745,43.900001049,36.7708325386,43.6200010777,37.145832777
746,44.1999971867,37.3958349228,43.4500002861,36.9791662693
747,42.9000020027,37.1874988079,43.4000003338,36.7916667461
748,43.8499987125,36.3541662693,43.6300003529,36.9375002384
749,42.150002718,36.2500011921,43.4200012684,36.7708337307
750,45.0500011444,37.5,43.6800003052,37.1458339691
751,43.1500017643,36.5625023842,43.1900000572,37.2500002384
752,44.1999971867,39.0625,43.4399998188,37.4374997616
753,41.3999974728,36.8749976158,42.9600000381,37.4166667461
754,43.4000015259,37.1874988079,42.4800002575,37.0833325386
755,42.6500022411,37.3958349228,40.9400010109,35.9999990463
756,40.750002861,34.8958313465,41.1400020123,35.7291662693
757,36.5000009537,33.6458325386,40.2800011635,35.4999995232
758,42.4000024796,35.5208337307,39.810000658,35.3333330154
759,39.099997282,36.0416650772,40.1499998569,35.9583330154
760,40.2999997139,36.5625023842,41.5299999714,36.7916667461
761,42.4499988556,38.0208313465,41.5899991989,37.4374997616
762,43.4000015259,37.8125011921,42.4000000954,37.7708339691
763,42.6999986172,38.7499988079,42.8700006008,38.0624997616
764,43.1500017643,37.7083361149,43.2700014114,38.1041669846
765,42.6500022411,38.0208313465,43.0300009251,38.1875002384
766,44.4500029087,38.2291674614,43.3100008965,38.166667223
767,42.199999094,38.2291674614,43.4500002861,38.166667223
768,44.0999984741,38.6458337307,43.6800003052,38.0416679382
769,43.8499987125,37.7083361149,43.5500001907,38.2291674614
770,43.8000023365,37.3958349228,44.1700005531,38.4166669846
771,43.8000023365,39.1666650772,43.8600003719,38.4583330154
772,45.300000906,39.1666650772,43.9200007915,38.4374988079
773,42.5499975681,38.8541638851,44.2200005054,38.5624980927
774,44.1500008106,37.6041650772,44.129999876,38.2083320618
775,45.300000906,38.0208313465,43.8599991798,37.9583323002
776,43.3499991894,37.3958349228,44.2100000381,37.9374992847
777,43.9499974251,37.9166662693,44.2700004578,38.1041657925
778,44.3000018597,38.7499988079,44.0299999714,38.3124995232
779,44.4500029087,38.4374976158,43.9900004864,38.5624992847
780,44.0999984741,39.0625,44.1400015354,38.8749992847
781,43.1500017643,38.6458337307,43.9300012589,38.9374995232
782,44.7000026703,39.4791662693,44.0300011635,38.9583337307
783,43.2500004768,39.0625,44.390001297,39.2708337307
784,44.9500024319,38.5416686535,44.4700014591,39.5416665077
785,45.8999991417,40.625,44.4900012016,39.5000004768
786,43.5500025749,39.9999976158,44.8900008202,39.2916667461
787,44.8000013828,39.2708361149,44.7000002861,39.5833325386
788,45.2499985695,38.0208313465,44.6399998665,39.3541657925
789,43.9999997616,39.9999976158,43.9499998093,38.5208332539
790,45.5999970436,39.4791662693,42.9299998283,37.4791657925
791,40.1000022888,35.8333349228,42.7400004864,37.4791657925
792,39.7000014782,34.0624988079,41.9900000095,37.0624995232
793,44.3000018597,38.0208313465,41.7100000381,36.9374990463
794,40.2499973774,37.9166662693,42.6300001144,37.416665554
795,44.1999971867,38.8541638851,43.5800004005,38.4166657925
796,44.7000026703,38.2291674614,43.0700004101,38.4791660309
797,44.4500029087,39.0625,43.7300014496,38.6458325386
798,41.7500019073,38.3333325386,43.8000023365,38.7708330154
799,43.5500025749,38.7499988079,44.0500020981,39.1458332539
800,44.5500016212,39.4791662693,44.0600013733,39.3541669846
801,45.9500014782,40.1041686535,44.0200006962,39.5208334923
802,44.4999992847,40.1041686535,43.6600005627,39.1875004768
803,41.5499985218,39.1666650772,43.3599996567,38.75
804,41.7500019073,37.0833337307,42.9099988937,38.4375
805,43.0499970913,37.2916638851,42.9399991035,38.083332777
806,43.6999976635,38.5416686535,43.5299992561,38.3124995232
807,44.6500003338,38.3333325386,43.8799989223,38.6249995232
808,44.4999992847,40.3124988079,43.9899992943,39.0208339691
809,43.5000002384,38.6458337307,44.1100001335,39.1666674614
810,43.599998951,39.2708361149,44.090000391,39.458334446
811,44.3000018597,39.2708361149,44.3800008297,39.2291676998
812,44.5500016212,39.7916674614,44.5300006866,39.0416681767
813,45.9500014782,39.1666650772,45.1700007915,38.8541674614
814,44.2499995232,37.7083361149,45.4800009727,38.9166665077
815,46.7999994755,38.3333325386,45.5500006676,38.8333332539
816,45.8500027657,39.5833313465,45.2799999714,38.8541674614
817,44.9000000954,39.3750011921,45.4100000858,39.1666674614
818,44.5999979973,39.2708361149,41.6900002956,37.0833337307
819,44.9000000954,39.2708361149,38.4299993515,35.1666676998
820,28.2000005245,27.9166638851,35.9599995613,33.4166669846
821,29.549998045,30.0000011921,33.3000004292,32.1875
822,32.5500011444,30.6249976158,30.7700002193,30.7916665077
823,31.3000023365,33.1250011921,31.2800002098,31.875
824,32.2499990463,32.2916686535,32.0200002193,32.3749995232
825,30.7500004768,33.3333313465,31.970000267,33.0208337307
826,33.2499980927,32.4999988079,32.0599997044,33.0624997616
827,32.3000013828,33.8541686535,32.2699999809,33.1458330154
828,31.7499995232,33.3333313465,33.1499993801,33.4166669846
829,33.3000004292,32.7083349228,33.370000124,33.520834446
830,35.1499974728,34.6875011921,33.6599993706,33.479167223
831,34.350001812,33.0208361149,34.169999361,33.8125014305
832,33.7499976158,33.6458325386,34.1199994087,34.2708349228
833,34.2999994755,35.0000023842,33.9900004864,34.0000009537
834,33.0500006676,35.0000023842,33.6199998856,34.1666674614
835,34.500002861,33.3333313465,33.7800002098,34.2291676998
836,32.4999988079,33.8541686535,34.2100000381,34.2291676998
837,34.5499992371,33.9583337307,34.6500003338,33.5000002384
838,36.4499986172,35.0000023842,34.509999752,33.5416674614
839,35.2500021458,31.3541650772,35.0300002098,33.8958334923
840,33.7999999523,33.5416674614,34.7699999809,33.8125002384
841,35.1000010967,35.6249988079,34.279999733,33.708332777
842,33.2499980927,33.5416674614,34.0099990368,34.2708325386
843,33.9999973774,34.4791650772,34.0399992466,34.333332777
844,33.8999986649,34.1666638851,33.7599992752,34.2499995232
845,33.9500010014,33.8541686535,33.9999997616,34.5624995232
846,33.7000012398,35.2083325386,34.0499997139,34.5208334923
847,34.4500005245,35.1041674614,34.279999733,34.8750007153
848,34.249997139,34.2708349228,34.3599998951,35.1458334923
849,35.0499987602,35.9375,34.8599994183,35.3125
850,34.350001812,35.2083325386,35.1399993896,35.4166662693
851,36.1999988556,36.0416650772,35.3600001335,35.5624997616
852,35.8500003815,35.6249988079,35.2600002289,35.583332777
853,35.3500008583,35.0000023842,35.3900003433,35.7083332539
854,34.5499992371,36.0416650772,35.3100001812,35.8333337307
855,35.0000023842,35.8333349228,35.2700006962,35.6041669846
856,35.799998045,36.6666674614,35.4100000858,35.8541667461
857,35.6500029564,34.4791650772,35.7500004768,35.8125007153
858,36.0499978065,36.2500011921,36.2199997902,35.9375
859,36.2500011921,35.8333349228,35.9600007534,35.6458330154
860,37.349998951,36.4583313465,36.1899995804,35.625
861,34.500002861,35.2083325386,36.629999876,35.5208325386
862,36.7999970913,34.375,36.3099992275,35.4999983311
863,38.2499992847,35.7291638851,36.0399997234,35.3749990463
864,34.6499979496,35.7291638851,36.3799989223,35.583332777
865,36.0000014305,35.8333349228,36.1199998856,35.9375
866,36.1999988556,36.2500011921,35.6599998474,35.8958339691
867,35.5000019073,36.1458361149,35.7700002193,35.5416679382
868,35.949999094,35.5208337307,35.6499993801,35.3125011921
869,35.1999998093,33.9583337307,35.529999733,35.3125011921
870,35.3999972343,34.6875011921,35.8599996567,35.0000011921
871,35.6000006199,36.2500011921,35.8500003815,34.9375009537
872,37.1500015259,34.5833361149,35.9100008011,35.3333342075
873,35.900002718,35.2083325386,36.0800015926,35.666667223
874,35.5000019073,35.9375,36.5600013733,35.5000007153
875,36.2500011921,36.3541662693,36.7000007629,35.6875002384
876,37.9999995232,35.4166686535,36.740000248,35.9375
877,37.8499984741,35.5208337307,37.1099996567,35.895832777
878,36.1000001431,36.4583313465,36.9599997997,35.8749997616
879,37.349998951,35.7291638851,36.7100000381,35.9791660309
880,35.5000019073,36.2500011921,36.3900005817,35.9583330154
881,36.7500007153,35.9375,36.5200006962,35.7291662693
882,36.2500011921,35.4166686535,36.4600014687,35.8125007153
883,36.7500007153,35.3124976158,36.550000906,35.8541667461
884,37.0500028133,36.1458361149,36.4400005341,35.7291662693
885,35.949999094,36.4583313465,36.6000008583,35.9374988079
886,36.1999988556,35.3124976158,36.7800009251,35.9999990463
887,37.0500028133,36.4583313465,36.9200003147,36.0416650772
888,37.650001049,35.6249988079,37.1500003338,36.1249983311
889,37.7499997616,36.3541662693,37.460000515,36.0624992847
890,37.0999991894,36.8749976158,37.840000391,36.1041665077
891,37.7499997616,35.0000023842,37.8299999237,36.0833334923
892,38.9500021935,36.6666674614,37.9799997807,35.8958339691
893,37.5999987125,35.5208337307,37.9999995232,35.7291674614
894,38.4999990463,35.4166686535,38.1299996376,35.979167223
895,37.1999979019,36.0416650772,37.9399991035,35.5416667461
896,38.4000003338,36.2500011921,37.9399991035,35.6875002384
897,37.9999995232,34.4791650772,37.8399991989,35.6875002384
898,37.5999987125,36.2500011921,37.9100000858,35.7291674614
899,37.9999995232,35.4166686535,37.8499996662,35.5000007153
900,37.5500023365,36.2500011921,37.6800000668,35.8958339691
901,38.0999982357,35.1041674614,37.6499998569,35.979167223
902,37.1500015259,36.4583313465,37.5899994373,36.3125002384
903,37.4499976635,36.6666674614,37.729998827,36.4374995232
904,37.6999974251,37.0833337307,37.7499997616,36.6666662693
905,38.2499992847,36.8749976158,37.7300000191,36.5625
906,38.2000029087,36.2500011921,37.7700006962,36.6041660309
907,37.0500028133,35.9375,38.1900012493,36.479165554
908,37.650001049,36.8749976158,38.1300008297,36.166665554
909,39.8000001907,36.4583313465,38.3899998665,36.2708318233
910,37.9499971867,35.3124976158,38.7099993229,36.3333320618
911,39.4999980927,36.7708325386,38.9599990845,36.1249995232
912,38.6500000954,36.2500011921,38.789999485,36.25
913,38.8999998569,35.8333349228,39.2200005054,36.5208339691
914,38.9500021935,37.0833337307,39.1500008106,36.5000009537
915,40.1000022888,36.6666674614,38.7700009346,36.3750004768
916,39.1499996185,36.6666674614,38.6900007725,36.4791667461
917,36.7500007153,35.6249988079,38.7199997902,36.1666667461
918,38.4999990463,36.3541662693,38.5399997234,36.0000002384
919,39.099997282,35.5208337307,38.4899997711,35.9375
920,39.200001955,35.8333349228,38.8300001621,36.0833334923
921,38.8999998569,36.3541662693,39.1700005531,35.9583330154
922,38.4500026703,36.3541662693,39.1100013256,36.1249995232
923,40.2000010014,35.7291638851,39.0700006485,36.3124990463
924,38.8000011444,36.3541662693,38.8000011444,36.4583325386
925,38.9999985695,36.7708325386,38.9800000191,36.7499995232
926,37.5500023365,37.0833337307,38.7999999523,36.875
927,39.3499970436,37.8125011921,38.7800002098,36.7499995232
928,39.3000006676,36.3541662693,38.8800001144,36.3749992847
929,38.7000024319,35.7291638851,39.0999996662,36.2499988079
930,39.4999980927,34.8958313465,39.090000391,35.7708323002
931,38.6500000954,36.4583313465,39.0499997139,35.7083320618
932,39.3000006676,35.4166686535,39.169999361,35.854165554
933,39.099997282,36.0416650772,39.2100000381,35.9999990463
934,39.3000006676,36.4583313465,39.509999752,35.8333325386
935,39.7000014782,35.6249988079,39.7499990463,36.0416650772
936,40.1499986649,35.6249988079,40.2999997139,36.0833323002
937,40.499997139,36.4583313465,40.1699995995,36.0624992847
938,41.8500006199,36.2500011921,39.8099994659,36.0416662693
939,38.6500000954,36.3541662693,39.5399999619,36.3333332539
940,37.9000008106,35.5208337307,39.3500006199,36.2708342075
941,38.8000011444,37.0833337307,38.8900005817,36.3958334923
942,39.5500004292,36.1458361149,38.8000011444,36.5625
943,39.5500004292,36.8749976158,39.1900014877,37.1041667461
944,38.2000029087,37.1874988079,39.4900012016,37.229167223
945,39.8500025272,38.2291674614,39.5300006866,37.5625002384
946,40.2999997139,37.7083361149,39.6500003338,37.5625002384
947,39.7499978542,37.8125011921,39.8500001431,37.2916674614
948,40.1499986649,36.8749976158,39.8899996281,36.8958342075
949,39.200001955,35.8333349228,39.8500001431,36.3333332539
950,40.0499999523,36.2500011921,39.5700001717,35.5208325386
